IdOrden;IdDetalleOrden;IdInsumo;cInsCod;IdMarca;DescripcionOC;DescripcionOCLarga;Cantidad;PrecioUnitario;EstadoDetalle;IdProveedor;IdFormaPago;IdContrato;NumOrdenRef;NumOrden;nFacID;Fecha;Atencion;Motivo;Nota;Facturacion;estadoOrden;Moneda;desProveedor;desPago;desContrato;desInsumo;desMarcaInsumo;NumCotizacion;FecCotizacion;OCEstado;desRUC;nOcoDIGV;nOcoDMonto;nTC;cResponsable;Via;cTabProcedencia;cAgencia;nOrdAprobado
202;5176;2867;11N6-90110                                        ;0;;;2;18.37;VERDADERO;1;21;23;;HCE-10-0215;0;40210;;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;FACTURA 15 DIAS;NINGUNO                   ;PULLEY-IDLE                                                                                         ; ;0;40210;1;20302241598              ;6.9806;43.7206;2.98;;;0;0;0
202;5177;24;11NA-71041                                        ;0;;;24;19.92;VERDADERO;1;21;23;;HCE-10-0215;0;40210;;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;FACTURA 15 DIAS;NINGUNO                   ;FILTRO ELEMENTO (11NA-71040)                                                                        ; ;0;40210;1;20302241598              ;90.8352;568.9152;2.98;;;0;0;0
202;5178;2858;3121333                                           ;0;;;1;16.8;VERDADERO;1;21;23;;HCE-10-0215;0;40210;;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;FACTURA 15 DIAS;NINGUNO                   ;SHIM (0.500)                                                                                        ; ;0;40210;1;20302241598              ;3.192;19.992;2.98;;;0;0;0
203;5179;2701;3972382CP                                         ;0;;;1;58.67;VERDADERO;1;23;23;;HCE-10-0216;0;40217;Sr. Jorge Flores;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 15 DÍAS;NINGUNO                   ;FAJA ACANALADA 8C.                                                                                  ; ;0;40217;2;20302241598              ;11.1473;69.8173;2.98;;;0;0;0
204;5182;1335;3963808CP                                         ;0;;;1;273.84;VERDADERO;1;23;23;CT-001-039885;HCE-10-0217;510;40218;Sr Manuel Chavarria;;segun COT CT-001-039885;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 15 DÍAS;NINGUNO                   ;VALVULA REGULADORA DE PRESION (3963808)                                                             ; ;0;40218;2;20302241598              ;52.0296;325.8696;2.98;;;0;0;0
205;5183;2769;4903523CP                                         ;0;;;1;316.37;VERDADERO;1;23;23;;HCE-10-0218;0;40218;Sr. Manuel Chavarria;;segun CT-001-039885;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 15 DÍAS;NINGUNO                   ;ACTUADOR                                                                                            ; ;0;40218;1;20302241598              ;60.1103;376.4803;2.98;;;0;0;0
206;5187;2764;0102-01010HCE                                     ;0;;;1;350;VERDADERO;33;1;0;Presup. 33-DV-ANT-10;HCE-10-0201;0;40220;;;"Tratamiento químico de ablandamiento y limpieza. Inter-
na y externa, secar y probar en la línea de aceite con 
nitrógeno a 200 psi, enderezar láminas y pintar.
";;1;1;ANTESA SAC                                                                                          ;CONTADO;NINGUNO.;SEVICIO DE EVALUACION, MANTENIMIENTO Y REPARACION (VER DOC. ADJUNTOS)                               ; ;0;40220;1;20476042144              ;66.5;416.5;2.98;;;0;0;0
207;5189;2899;4083458CP                                         ;0;;;1;104.66;VERDADERO;1;23;23;;HCE-10-0219;0;40226;Sr . Jorge Flores;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 15 DÍAS;NINGUNO                   ;POLEA DE AIRE ACONDICIONADO                                                                         ; ;0;40226;1;20302241598              ;19.8854;124.5454;2.98;;;0;0;0
208;5190;1569;64L1-01200CP                                      ;0;;;7;105;VERDADERO;5;20;23;;HCE-10-0220;0;40227;Ingº David Saenz/Sra Rosa Díaz;;;;1;2;FUNDICION CENTRAL S.A.                                                                              ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;TOOTH ADAPTER-CENTER                                                                                ; ;0;40227;1;20100063761              ;139.65;874.65;2.98;;;0;0;0
208;5191;1570;64L1-01210CP                                      ;0;;;1;115;VERDADERO;5;20;23;;HCE-10-0220;0;40227;Ingº David Saenz/Sra Rosa Díaz;;;;1;2;FUNDICION CENTRAL S.A.                                                                              ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;TOOTH ADAPTER-LH                                                                                    ; ;0;40227;1;20100063761              ;21.85;136.85;2.98;;;0;0;0
208;5192;1571;64L1-01220CP                                      ;0;;;1;115;VERDADERO;5;20;23;;HCE-10-0220;0;40227;Ingº David Saenz/Sra Rosa Díaz;;;;1;2;FUNDICION CENTRAL S.A.                                                                              ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;TOOTH ADAPTER-RH                                                                                    ; ;0;40227;1;20100063761              ;21.85;136.85;2.98;;;0;0;0
208;5193;2242;61L6-00800BGCP                                    ;0;;;9;42.5;VERDADERO;5;20;23;;HCE-10-0220;0;40227;Ingº David Saenz/Sra Rosa Díaz;;;;1;2;FUNDICION CENTRAL S.A.                                                                              ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;POINT-TOOTH                                                                                         ; ;0;40227;1;20100063761              ;72.675;455.175;2.98;;;0;0;0
209;5194;2486;4955705CP                                         ;0;;;1;896.38;VERDADERO;1;20;23;;HCE-10-0221;515;40228;Sr. Jorge Flores/Manuel Chavarría;;;;4;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;BOMBA DE AGUA                                                                                       ; ;0;40228;4;20302241598              ;170.3122;1066.6922;2.98;;;0;0;0
210;5195;1749;66NB-31310BGCP                                    ;0;;;7;90;VERDADERO;5;20;23;;HCE-10-0222;0;40228;Ingº David Saenz/Sra Rosa Díaz;;;;1;2;FUNDICION CENTRAL S.A.                                                                              ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;PUNTA R450LC7 & 500LC7                                                                              ; ;0;40228;1;20100063761              ;119.7;749.7;2.98;;;0;0;0
211;5200;2925;3944690CP                                         ;0;;;1;107.886;VERDADERO;1;23;23;;HCE-10-0315;0;40242;Jorge Flores;;aereo normal;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 15 DÍAS;NINGUNO                   ;TUBERIA                                                                                             ; ;0;40242;1;20302241598              ;20.49834;128.38434;2.98;;;0;0;0
212;5199;2214;4983584CP                                         ;0;;;1;123.72;VERDADERO;1;23;23;;HCE-10-0316;0;40245;Jorge Flores;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 15 DÍAS;NINGUNO                   ;BOMBA DE TRANSFERENCIA (3966154)                                                                    ; ;0;40245;1;20302241598              ;23.5068;147.2268;2.98;;;0;0;0
213;5202;888;61E7-0101CP                                       ;0;;;5;67;VERDADERO;5;12;23;;HCE-10-0317;0;40248;Ingº David Saenz/Sra Rosa Díaz;;;;1;2;FUNDICION CENTRAL S.A.                                                                              ;LETRA ;NINGUNO                   ;PUNTA R360LC7-A                                                                                     ; ;0;40248;1;20100063761              ;63.65;398.65;2.98;;;0;0;0
214;5203;1853;193736                                            ;0;;;18;1.17;VERDADERO;1;1;23;;HCE-10-0318;0;40252;;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CONTADO;NINGUNO                   ;ANILLO DE JEBE DE INYECTOR                                                                          ; ;0;40252;1;20302241598              ;4.0014;25.0614;2.98;;;0;0;0
214;5204;1825;3007759CP                                         ;0;;;6;0.876;VERDADERO;1;1;23;;HCE-10-0318;0;40252;;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CONTADO;NINGUNO                   ;JUNTA ANULAR                                                                                        ; ;0;40252;1;20302241598              ;0.99864;6.25464;2.98;;;0;0;0
214;5205;1929;3070486CP                                         ;0;;;6;12.43;VERDADERO;1;1;23;;HCE-10-0318;0;40252;;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CONTADO;NINGUNO                   ;CAMISA DE INYECTOR                                                                                  ; ;0;40252;1;20302241598              ;14.1702;88.7502;2.98;;;0;0;0
215;5244;1748;61NB-31310CP                                      ;0;;;7;90;VERDADERO;5;13;23;;HCE-10-0319;0;40337;Ingº David Saenz;;;;1;2;FUNDICION CENTRAL S.A.                                                                              ;DEPOSITO;NINGUNO                   ;PUNTA R450LC-7 (61NB-31310)                                                                         ; ;0;40262;1;20100063761              ;119.7;749.7;0;;;0;0;0
216;5207;1335;3963808CP                                         ;0;;;1;273.84;VERDADERO;1;20;23;;HCE-10-0320;0;40266;Sr. Jorge Flores/Manuel Chavarria;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE DIFERIDO 30 DIAS;NINGUNO                   ;VALVULA REGULADORA DE PRESION (3963808)                                                             ; ;0;40266;1;20302241598              ;52.0296;325.8696;2.98;;;0;0;0
217;5210;1334;4089647CP                                         ;0;;;1;183.08;VERDADERO;1;12;23;;HCE-10-0418;0;40274;Sr. Jorge Flores/Manuel Chavarría;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;LETRA ;NINGUNO                   ;BOMBA DE AGUA (4089647)                                                                             ; ;0;40274;1;20302241598              ;34.7852;217.8652;2.98;;;0;0;0
217;5211;1560;3940386CP                                         ;0;;;1;6.72;VERDADERO;1;12;23;;HCE-10-0418;0;40274;Sr. Jorge Flores/Manuel Chavarría;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;LETRA ;NINGUNO                   ;JUNTA DE BOMBA DE AGUA                                                                              ; ;0;40274;1;20302241598              ;1.2768;7.9968;2.98;;;0;0;0
218;5212;888;61E7-0101CP                                       ;0;;;5;63;VERDADERO;5;12;23;;HCE-10-0419;0;40294;;;;;1;2;FUNDICION CENTRAL S.A.                                                                              ;LETRA ;NINGUNO                   ;PUNTA R360LC7-A                                                                                     ; ;0;40294;1;20100063761              ;59.85;374.85;2.98;;;0;0;0
219;5213;3040;3966130CP                                         ;0;;;1;16.79;VERDADERO;1;13;23;;HCE-10-0520;0;40308;JORGE FLORES;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;TUBE FUEL SUPPLY                                                                                    ; ;0;40308;2;20302241598              ;3.1901;19.9801;2.98;;;0;0;0
219;5214;3033;3979330CP (3966131)                               ;0;;;1;22.75;VERDADERO;1;13;23;;HCE-10-0520;0;40308;JORGE FLORES;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;TUBE, FUEL SUPPLY                                                                                   ; ;0;40308;2;20302241598              ;4.3225;27.0725;2.98;;;0;0;0
219;5215;3041;3963990CP                                         ;0;;;4;2.03;VERDADERO;1;13;23;;HCE-10-0520;0;40308;JORGE FLORES;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;WASHER                                                                                              ; ;0;40308;2;20302241598              ;1.5428;9.6628;2.98;;;0;0;0
219;5216;3042;3969822CP                                         ;0;;;2;5.27;VERDADERO;1;13;23;;HCE-10-0520;0;40308;JORGE FLORES;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;CONNECTION - ADAPTER                                                                                ; ;0;40308;2;20302241598              ;2.0026;12.5426;2.98;;;0;0;0
220;5217;2717;4940170CP                                         ;0;;;1;428.98;VERDADERO;1;13;23;;HCE-10-0521;0;40316;Sr. Jorge Flores;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;INYECTOR                                                                                            ; ;0;40316;1;20302241598              ;81.5062;510.4862;2.98;;;0;0;0
221;5223;3075;G00001HCE                                         ;0;;;100;6.3025;VERDADERO;60;13;23;;HCE-10-0522;0;40317;"Nabil Hamideh Absi
";;;;1;2;AREA DE PUBLICIDAD                                                                                  ;DEPOSITO;NINGUNO                   ;GORRAS HCE                                                                                          ; ;0;40317;1;10099946224              ;119.7475;749.9975;2.98;;;0;0;0
221;5224;3076;L00002HCE                                         ;0;;;1000;0.24369;VERDADERO;60;13;23;;HCE-10-0522;0;40317;"Nabil Hamideh Absi
";;;;1;2;AREA DE PUBLICIDAD                                                                                  ;DEPOSITO;NINGUNO                   ;LAPICERO HCE                                                                                        ; ;0;40317;1;10099946224              ;46.3011;289.9911;2.98;;;0;0;0
222;5225;2717;4940170CP                                         ;0;;;4;428.98;VERDADERO;1;13;23;;HCE-10-0523;0;40323;;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;INYECTOR                                                                                            ; ;0;40323;1;20302241598              ;326.0248;2041.9448;2.98;;;0;0;0
223;5228;3114;MO115670CP                                        ;0;;;3;63.76;VERDADERO;1;13;23;;HCE-10-0628;0;40332;LUIS CASTILLO;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;MOBILFLUID 424                                                                                      ; ;0;40332;1;20302241598              ;36.3432;227.6232;2.98;;;0;0;0
223;5229;1305;FS19616                                           ;0;;;2;22.32;VERDADERO;1;13;23;;HCE-10-0628;0;40332;LUIS CASTILLO;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;FILTRO DE PETRÓLEO CON SEPARADOR                                                                    ; ;0;40332;1;20302241598              ;8.4816;53.1216;2.98;;;0;0;0
224;5230;3115;3068979CP                                         ;0;;;1;43.39;VERDADERO;1;13;23;;HCE-10-0629;0;40332;JORGE FLORES;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;PISTON REGULADOR DE PRESION                                                                         ; ;0;40332;1;20302241598              ;8.2441;51.6341;2.98;;;0;0;0
224;5231;3116;3821725CP                                         ;0;;;1;10.98;VERDADERO;1;13;23;;HCE-10-0629;0;40332;JORGE FLORES;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;TAPON                                                                                               ; ;0;40332;1;20302241598              ;2.0862;13.0662;2.98;;;0;0;0
224;5232;3118;3010146CP                                         ;0;;;1;9.13;VERDADERO;1;13;23;;HCE-10-0629;0;40332;JORGE FLORES;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;RESORTE REGULADOR DE PRESION(B)                                                                     ; ;0;40332;1;20302241598              ;1.7347;10.8647;2.98;;;0;0;0
225;5241;2717;4940170CP                                         ;0;;;6;393.23;VERDADERO;1;16;23;;HCE-10-0630;0;40333;JORGE FLORES;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CHEQUE;NINGUNO                   ;INYECTOR                                                                                            ; ;0;40333;1;20302241598              ;448.2822;2807.6622;2.98;;;0;0;0
226;5243;1334;4089647CP                                         ;0;;;1;183.08;VERDADERO;1;13;23;;HCE-10-0631;0;40337;JORGE FLORES;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;BOMBA DE AGUA (4089647)                                                                             ; ;0;40337;1;20302241598              ;34.7852;217.8652;2.98;;;0;0;0
227;5245;3127;LG-X500                                           ;0;;;1;305.36;VERDADERO;1;13;23;;HCE-10-0632;0;40337;LUIS CASTILLO;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;FILTRO MAGNETICO                                                                                    ; ;0;40337;1;20302241598              ;58.0184;363.3784;2.98;;;0;0;0
228;5246;32;11LB-20310                                        ;0;;;5;16.15;VERDADERO;61;13;23;COT. 10-06-006/CP;HCE-10-0633;0;40337;CLAUDE ROBERT;;RACOR R90-30M;;1;2;CIA IMPORTADORA DERTEANO & STUCKER S.A.C                                                            ;DEPOSITO;NINGUNO                   ;FILTRO RACOR DE PETRÓLEO                                                                            ; ;0;40337;1;20100081157              ;15.3425;96.0925;2.98;;;0;0;0
229;5249;14;LF9009                                            ;0;;;6;25.96;VERDADERO;1;13;23;;HCE-10-0634;0;40339;LUIS CASTILLO;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;FILTRO DE ACEITE (11NA-70110)                                                                       ; ;0;40339;1;20302241598              ;29.5944;185.3544;2.98;;;0;0;0
229;5250;26;FS1280                                            ;0;;;6;5.49;VERDADERO;1;13;23;;HCE-10-0634;0;40339;LUIS CASTILLO;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;FILTRO SEPARADOR DE AGUA(11E1-70210)                                                                ; ;0;40339;1;20302241598              ;6.2586;39.1986;2.98;;;0;0;0
230;5256;3122;5253887CP                                         ;0;;;1;38.27;VERDADERO;1;13;23;;HCE-10-0635;0;40343;JORGE FLORES;;IMPORTACION;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;BALANCIN                                                                                            ; ;0;40343;1;20302241598              ;7.2713;45.5413;2.98;;;0;0;0
230;5257;3121;5253888CP                                         ;0;;;1;19.68;VERDADERO;1;13;23;;HCE-10-0635;0;40343;JORGE FLORES;;IMPORTACION;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;BALANCIN                                                                                            ; ;0;40343;1;20302241598              ;3.7392;23.4192;2.98;;;0;0;0
230;5258;3117;3964715CP                                         ;0;;;2;5.96;VERDADERO;1;13;23;;HCE-10-0635;0;40343;JORGE FLORES;;IMPORTACION;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;ROD PUSH                                                                                            ; ;0;40343;1;20302241598              ;2.2648;14.1848;2.98;;;0;0;0
231;5259;3053;3963988CP                                         ;0;;;3;2.72;VERDADERO;1;13;23;;HCE-10-0636;0;40344;JORGE FLORES;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;ARANDELA PLANA(K)                                                                                   ; ;0;40344;2;20302241598              ;1.5504;9.7104;2.98;;;0;0;0
231;5260;2180;3957290CP                                         ;0;;;1;7.6;VERDADERO;1;13;23;;HCE-10-0636;0;40344;JORGE FLORES;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;VALVE, CHECK                                                                                        ; ;0;40344;2;20302241598              ;1.444;9.044;2.98;;;0;0;0
231;5261;3041;3963990CP                                         ;0;;;2;2.03;VERDADERO;1;13;23;;HCE-10-0636;0;40344;JORGE FLORES;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;WASHER                                                                                              ; ;0;40344;2;20302241598              ;0.7714;4.8314;2.98;;;0;0;0
231;5262;2285;3959798CP                                         ;0;;;1;14.83;VERDADERO;1;13;23;;HCE-10-0636;0;40344;JORGE FLORES;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;EMPAQUETADURA DE TAPA  BALANCINES                                                                   ; ;0;40344;2;20302241598              ;2.8177;17.6477;2.98;;;0;0;0
231;5263;3054;3900632CP                                         ;0;;;1;0.61;VERDADERO;1;13;23;;HCE-10-0636;0;40344;JORGE FLORES;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;PERNO CABEZA EXAGONAL(B)                                                                            ; ;0;40344;2;20302241598              ;0.1159;0.7259;2.98;;;0;0;0
231;5264;3055;3959799CP                                         ;0;;;1;3.13;VERDADERO;1;13;23;;HCE-10-0636;0;40344;JORGE FLORES;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;AISLADOR DE VIBRACION(B)                                                                            ; ;0;40344;2;20302241598              ;0.5947;3.7247;2.98;;;0;0;0
231;5265;2555;3972377CP                                         ;0;;;1;48.35;VERDADERO;1;13;23;;HCE-10-0636;0;40344;JORGE FLORES;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;FAJA EN V                                                                                           ; ;0;40344;2;20302241598              ;9.1865;57.5365;2.98;;;0;0;0
231;5266;2179;3967782CP                                         ;0;;;1;59.7;VERDADERO;1;13;23;;HCE-10-0636;0;40344;JORGE FLORES;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;VALVULA CHECK                                                                                       ; ;0;40344;2;20302241598              ;11.343;71.043;2.98;;;0;0;0
232;5267;2717;4940170CP                                         ;0;;;3;393.23;VERDADERO;1;13;23;;HCE-10-0637;0;40347;;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;INYECTOR                                                                                            ; ;0;40347;2;20302241598              ;224.1411;1403.8311;2.98;;;0;0;0
233;5268;1306;AF434KM                                           ;0;;;1;27.59;VERDADERO;1;13;23;20000004106;HCE-10-0638;0;40353;LUIS CASTILLO;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;FILTRO PRIMARIO E211-2103                                                                           ; ;0;40353;1;20302241598              ;5.2421;32.8321;2.98;;;0;0;0
233;5269;1307;AF804M                                            ;0;;;1;18.14;VERDADERO;1;13;23;20000004106;HCE-10-0638;0;40353;LUIS CASTILLO;;;;1;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;FILTRO SECUNDARIO E211-2104                                                                         ; ;0;40353;1;20302241598              ;3.4466;21.5866;2.98;;;0;0;0
234;5270;32;11LB-20310                                        ;0;;;5;16.15;VERDADERO;61;13;23;;HCE-10-0639;0;40357;CLAUDE ROBERT;;RACOR R90-30M;;1;2;CIA IMPORTADORA DERTEANO & STUCKER S.A.C                                                            ;DEPOSITO;NINGUNO                   ;FILTRO RACOR DE PETRÓLEO                                                                            ; ;0;40357;1;20100081157              ;15.3425;96.0925;2.98;;;0;0;0
235;5376;3582;3165141                                           ;0;;;1;86.97;VERDADERO;1;13;23;;HCE-10-0714;0;40361;JORGE FLORES;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;CABLE DATALINK                                                                                      ; ;0;40361;2;20302241598              ;16.5243;103.4943;2.98;;;0;0;0
235;5377;3458;3163597                                           ;0;;;1;66.38;VERDADERO;1;13;23;;HCE-10-0714;0;40361;JORGE FLORES;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;CABLE ADAPTADOR                                                                                     ; ;0;40361;2;20302241598              ;12.6122;78.9922;2.98;;;0;0;0
235;5378;3459;3163096                                           ;0;;;1;66.38;VERDADERO;1;13;23;;HCE-10-0714;0;40361;JORGE FLORES;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;CABLE                                                                                               ; ;0;40361;2;20302241598              ;12.6122;78.9922;2.98;;;0;0;0
235;5379;3460;3162849                                           ;0;;;1;56.24;VERDADERO;1;13;23;;HCE-10-0714;0;40361;JORGE FLORES;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;CABLE                                                                                               ; ;0;40361;2;20302241598              ;10.6856;66.9256;2.98;;;0;0;0
235;5380;3461;3823955                                           ;0;;;1;33.17;VERDADERO;1;13;23;;HCE-10-0714;0;40361;JORGE FLORES;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;ADAPTADOR DE BATERIA                                                                                ; ;0;40361;2;20302241598              ;6.3023;39.4723;2.98;;;0;0;0
236;5286;3462;Q2612AD                                           ;0;;;1;123;VERDADERO;27;13;23;;HCE-10-0715;0;40361;ROSA LEVANO;;;;1;2;DIPROXER                                                                                            ;DEPOSITO;NINGUNO                   ;TONER HP LJ 1000/3000 DUAL PACK(2K)                                                                 ; ;0;40361;1;20258007370              ;23.37;146.37;2.98;;;0;0;0
237;5298;15;LF9001                                            ;0;;;6;29.92;VERDADERO;1;13;23;;HCE-10-0716;0;40361;LUI CASTILLO;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;FILTRO DE ACEITE (11NB-70110)                                                                       ; ;0;40361;2;20302241598              ;34.1088;213.6288;2.98;;;0;0;0
237;5299;17;LF3552                                            ;0;;;6;7.98;VERDADERO;1;13;23;;HCE-10-0716;0;40361;LUI CASTILLO;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;FILTRO DE ACEITE (LF3349)                                                                           ; ;0;40361;2;20302241598              ;9.0972;56.9772;2.98;;;0;0;0
237;5300;7;FF5580                                            ;0;;;16;12.1;VERDADERO;1;13;23;;HCE-10-0716;0;40361;LUI CASTILLO;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;FILTRO DE COMBUSTIBLE (11LB-70020)                                                                  ; ;0;40361;2;20302241598              ;36.784;230.384;2.98;;;0;0;0
237;5301;10;WF2073                                            ;0;;;6;12.15;VERDADERO;1;13;23;;HCE-10-0716;0;40361;LUI CASTILLO;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;FILTRO DE REFRIGERANTE (11NA-70210)                                                                 ; ;0;40361;2;20302241598              ;13.851;86.751;2.98;;;0;0;0
237;5302;4;FS1000                                            ;0;;;6;9.5;VERDADERO;1;13;23;;HCE-10-0716;0;40361;LUI CASTILLO;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;FILTRO SEPARADOR E COMBUSTIBLE (11NB-70010)                                                         ; ;0;40361;2;20302241598              ;10.83;67.83;2.98;;;0;0;0
238;5303;2717;4940170CP                                         ;0;;;6;393.23;VERDADERO;1;13;23;;HCE-10-0717;0;40366;JORGE FLORES;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;INYECTOR                                                                                            ; ;0;40366;2;20302241598              ;448.2822;2807.6622;2.98;;;0;0;0
239;5305;1032;XJBN-00571CP                                      ;0;;;2;50.27;VERDADERO;11;13;23;;HCE-10-0718;0;40375;Sr. Galarza;;El número de rodaje solicitado es el NUP309 con canastilla de poliamida en marca FAG;;2;2;IMPORTADORA DE RODAMIENTOS S.A.C.                                                                   ;DEPOSITO;NINGUNO                   ;RODAJE DE RODILLOS                                                                                  ; ;0;40375;2;20100322456              ;19.1026;119.6426;2.98;;;0;0;0
240;5307;2717;4940170CP                                         ;0;;;4;393.23;VERDADERO;1;13;23;;HCE-10-0719;0;40382;MANUEL CHAVARRIA;;;;2;2;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DEPOSITO;NINGUNO                   ;INYECTOR                                                                                            ; ;0;40382;2;20302241598              ;298.8548;1871.7748;2.98;;;0;0;0
