id;fecha;raz_soc_prove;mat_id;med_id;cantidad;precio;idMoneda;TCV_a_Soles;Precio_S;Subtotal_S
OC-0141-11-16;26/11/2016;DIMARI TOTAL SECURITY EIRL ;03203066;16;2;22.8;1;1;22.8;45.6
OC-0141-11-16;26/11/2016;DIMARI TOTAL SECURITY EIRL ;03203114;18;20;1.69;1;1;1.69;33.8
OC-0141-11-16;26/11/2016;DIMARI TOTAL SECURITY EIRL ;03203030;16;6;25.65;1;1;25.65;153.9
OC-0141-11-16;26/11/2016;DIMARI TOTAL SECURITY EIRL ;03203048;16;200;8.91;1;1;8.91;1782
OC-0032-11-16;8/11/2016;REPRESENTACIONES NINANYA S.A.C.;02203130;16;1;1525.42;2;3.376;5149.81792;5149.81792
OC-0032-11-16;8/11/2016;REPRESENTACIONES NINANYA S.A.C.;02203131;16;1;4728.81;2;3.376;15964.46256;15964.46256
OC-0107-11-16;23/11/2016;EUROGRUAS Y EQUIPOS SAC;02206009;16;1;40000;2;3.421;136840;136840
OC-0108-11-16;23/11/2016;MINERA JICAMARCA E.I.R.L.;04505155;17;25;21.525423;1;1;21.525423;538.135575
OC-0149-11-16;30/11/2016;TORRES MEJIA DIANA MILAGROS / CANASTERIA TORRES;07001001;16;94;59.322033;1;1;59.322033;5576.271102
OC-0030-12-16;7/12/2016;SYSTEMPER SOCIEDAD ANONIMA CERRADA;01801008;16;1;10;2;3.419;34.19;34.19
OC-0036-12-16;9/12/2016;C & M SERVICENTROS SOCIEDAD ANONIMA CERRADA;01401007;3;29.25;9.19;1;1;9.19;268.8075
OC-0035-12-16;9/12/2016;C & M SERVICENTROS SOCIEDAD ANONIMA CERRADA;01401007;3;291.76;9.189513;1;1;9.189513;2681.132313
OC-0041-12-16;9/12/2016;MANIOPERU SAC;02203126;16;3;672.316666;1;1;672.316666;2016.949998
OC-0110-11-16;23/11/2016;MANIOPERU SAC;02203136;2;1;328.81;1;1;328.81;328.81
OC-0111-11-16;23/11/2016;ORTEGA WELDING SAC;02202003;22;1;2663.135593;1;1;2663.135593;2663.135593
OC-0113-11-16;23/11/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401001;16;4;14.21;1;1;14.21;56.84
OC-0114-11-16;23/11/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401010;16;2;122.88;1;1;122.88;245.76
OC-0114-11-16;23/11/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401116;16;1;131.36;1;1;131.36;131.36
OC-0114-11-16;23/11/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401001;16;13;13.66;1;1;13.66;177.58
OC-0116-11-16;23/11/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401165;42;2;1.69;1;1;1.69;3.38
OC-0116-11-16;23/11/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401166;42;3;2.12;1;1;2.12;6.36
OC-0116-11-16;23/11/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401167;42;1;8.9;1;1;8.9;8.9
OC-0116-11-16;23/11/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401168;42;1;8.05;1;1;8.05;8.05
OC-0116-11-16;23/11/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401010;16;1;131.36;1;1;131.36;131.36
OC-0116-11-16;23/11/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401169;6;30;3.813666;1;1;3.813666;114.40998
OC-0116-11-16;23/11/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401170;6;30;5.51;1;1;5.51;165.3
OC-0116-11-16;23/11/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401171;6;3;5.51;1;1;5.51;16.53
OC-0116-11-16;23/11/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401172;6;3;1.69;1;1;1.69;5.07
OC-0116-11-16;23/11/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401173;16;4;6.22;1;1;6.22;24.88
OC-0120-11-16;23/11/2016;NEVADOS PERU SAC;05001001;16;20;13.135593;1;1;13.135593;262.71186
OC-0138-11-16;25/11/2016;SERVICIOS AMBIENTALES Y CONSTRUCCION MG E.I.R.L.;07701030;16;2;550;1;1;550;1100
OC-0138-11-16;25/11/2016;SERVICIOS AMBIENTALES Y CONSTRUCCION MG E.I.R.L.;07701001;16;8;100;1;1;100;800
OC-0138-11-16;25/11/2016;SERVICIOS AMBIENTALES Y CONSTRUCCION MG E.I.R.L.;07701031;16;2;400;1;1;400;800
OC-0141-11-16;26/11/2016;DIMARI TOTAL SECURITY EIRL ;03203117;16;4;22.8;1;1;22.8;91.2
OC-0141-11-16;26/11/2016;DIMARI TOTAL SECURITY EIRL ;03203167;16;20;17.8;1;1;17.8;356
OC-0141-11-16;26/11/2016;DIMARI TOTAL SECURITY EIRL ;04604002;6;100;2.12;1;1;2.12;212
OC-0141-11-16;26/11/2016;DIMARI TOTAL SECURITY EIRL ;04604003;6;100;3.39;1;1;3.39;339
OC-0141-11-16;26/11/2016;DIMARI TOTAL SECURITY EIRL ;03202003;16;6;35.59;1;1;35.59;213.54
OC-0142-11-16;28/11/2016;TAI LOY SA;06801030;16;10;2.949152;1;1;2.949152;29.49152
OC-0142-11-16;28/11/2016;TAI LOY SA;06801066;16;1;3.050847;1;1;3.050847;3.050847
OC-0142-11-16;28/11/2016;TAI LOY SA;06801160;16;12;0.627118;1;1;0.627118;7.525416
OC-0142-11-16;28/11/2016;TAI LOY SA;06801018;20;1;3.533898;1;1;3.533898;3.533898
OC-0142-11-16;28/11/2016;TAI LOY SA;06801042;16;3;1.728813;1;1;1.728813;5.186439
OC-0142-11-16;28/11/2016;TAI LOY SA;06801019;4;1;12.135593;1;1;12.135593;12.135593
OC-0142-11-16;28/11/2016;TAI LOY SA;06801079;16;4;2.525423;1;1;2.525423;10.101692
OC-0142-11-16;28/11/2016;TAI LOY SA;06801122;16;4;5.635593;1;1;5.635593;22.542372
OC-0142-11-16;28/11/2016;TAI LOY SA;06801053;16;3;1.728813;1;1;1.728813;5.186439
OC-0142-11-16;28/11/2016;TAI LOY SA;06801100;16;1;6.18644;1;1;6.18644;6.18644
OC-0142-11-16;28/11/2016;TAI LOY SA;06801144;5;3;16.440678;1;1;16.440678;49.322034
OC-0142-11-16;28/11/2016;TAI LOY SA;06801020;40;2;3.79661;1;1;3.79661;7.59322
OC-0142-11-16;28/11/2016;TAI LOY SA;06801048;19;3;3.754237;1;1;3.754237;11.262711
OC-0142-11-16;28/11/2016;TAI LOY SA;06801046;33;5;2.237288;1;1;2.237288;11.18644
OC-0142-11-16;28/11/2016;TAI LOY SA;06801161;16;1;16.305084;1;1;16.305084;16.305084
OC-0142-11-16;28/11/2016;TAI LOY SA;06801044;16;3;1.728813;1;1;1.728813;5.186439
OC-0142-11-16;28/11/2016;TAI LOY SA;06801166;16;12;0.627118;1;1;0.627118;7.525416
OC-0142-11-16;28/11/2016;TAI LOY SA;06801037;5;1;36.949152;1;1;36.949152;36.949152
OC-0142-11-16;28/11/2016;TAI LOY SA;06801017;16;6;3.245762;1;1;3.245762;19.474572
OC-0142-11-16;28/11/2016;TAI LOY SA;06801043;16;3;1.728813;1;1;1.728813;5.186439
OC-0142-11-16;28/11/2016;TAI LOY SA;06801045;16;3;1.728813;1;1;1.728813;5.186439
OC-0041-12-16;9/12/2016;MANIOPERU SAC;02203137;2;8;33.89875;1;1;33.89875;271.19
OC-0037-01-17;11/01/2017;MADERAS INDUSTRIALES PACHECO S.A.C. - MAINPA S.A.C.;04603002;16;80;17.5;1;1;17.5;1400
OC-0040-01-17;12/01/2017;DIMERC PERU S.A.C.;01801009;16;2;32;1;1;32;64
OC-0043-12-16;9/12/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401001;16;6;12.54;1;1;12.54;75.24
OC-0043-12-16;9/12/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401177;16;1;110.17;1;1;110.17;110.17
OC-0043-12-16;9/12/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401178;16;1;4.24;1;1;4.24;4.24
OC-0043-12-16;9/12/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401179;16;1;4.24;1;1;4.24;4.24
OC-0043-12-16;9/12/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401180;16;1;122.88;1;1;122.88;122.88
OC-0043-12-16;9/12/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401181;16;2;67.8;1;1;67.8;135.6
OC-0043-12-16;9/12/2016;CIA INDUSTRIAL KALLPA S.A.C.;02208018;16;2;80.51;1;1;80.51;161.02
OC-0043-12-16;9/12/2016;CIA INDUSTRIAL KALLPA S.A.C.;07401164;16;2;45.76;1;1;45.76;91.52
OC-0045-12-16;10/12/2016;MANIOPERU SAC;02203138;2;1;21.2;1;1;21.2;21.2
OC-0045-12-16;10/12/2016;MANIOPERU SAC;02203139;2;1;15.25;1;1;15.25;15.25
OC-0045-12-16;10/12/2016;MANIOPERU SAC;02203141;2;1;233.05;1;1;233.05;233.05
OC-0045-12-16;10/12/2016;MANIOPERU SAC;02203142;2;1;33.9;1;1;33.9;33.9
OC-0045-12-16;10/12/2016;MANIOPERU SAC;02203143;2;1;25.42;1;1;25.42;25.42
OC-0044-12-16;10/12/2016;OVERSEAS TECHNOLOGY EIRL;01501002;16;50;0.92;2;3.402;3.12984;156.492
OC-0044-12-16;10/12/2016;OVERSEAS TECHNOLOGY EIRL;01501004;16;50;1.9;2;3.402;6.4638;323.19
OC-0047-12-16;12/12/2016;SAGA FALABELLA S A;07501037;56;3;1524.576271;1;1;1524.576271;4573.728813
OC-0047-12-16;12/12/2016;SAGA FALABELLA S A;07507001;22;1;321.18644;1;1;321.18644;321.18644
OC-0001-01-17;2/01/2017;PERUVIAN SPIRITS COMPANY S.A.C.;05001001;16;20;11.016949;1;1;11.016949;220.33898
OC-0003-01-17;3/01/2017;ORTEGA WELDING SAC;02202003;22;1;686.44;1;1;686.44;686.44
OC-0051-12-16;14/12/2016;COMERCIAL DEL ACERO S.A.;00101005;2;10;46.19;2;3.4;157.046;1570.46
OC-0051-12-16;14/12/2016;COMERCIAL DEL ACERO S.A.;00101007;2;3;381.51;2;3.4;1297.134;3891.402
OC-0050-12-16;14/12/2016;LIMA CAUCHO S.A.;07301030;16;8;855.932203;1;1;855.932203;6847.457624
OC-0050-12-16;14/12/2016;LIMA CAUCHO S.A.;07301031;16;2;1127.118644;1;1;1127.118644;2254.237288
OC-0050-12-16;14/12/2016;LIMA CAUCHO S.A.;07301032;16;4;735.59322;1;1;735.59322;2942.37288
OC-0054-12-16;14/12/2016;ALASKA INTERNACIONAL S.A.;02205194;16;2;40.169491;1;1;40.169491;80.338982
OC-0054-12-16;14/12/2016;ALASKA INTERNACIONAL S.A.;02205195;16;2;49.830508;1;1;49.830508;99.661016
OC-0054-12-16;14/12/2016;ALASKA INTERNACIONAL S.A.;02207017;16;8;35.635593;1;1;35.635593;285.084744
OC-0054-12-16;14/12/2016;ALASKA INTERNACIONAL S.A.;02207018;16;1;81.101694;1;1;81.101694;81.101694
OC-0054-12-16;14/12/2016;ALASKA INTERNACIONAL S.A.;02207019;16;1;200.677966;1;1;200.677966;200.677966
OC-0054-12-16;14/12/2016;ALASKA INTERNACIONAL S.A.;02205014;16;2;57.79661;1;1;57.79661;115.59322
OC-0054-12-16;14/12/2016;ALASKA INTERNACIONAL S.A.;02205196;16;4;19.661016;1;1;19.661016;78.644064
OC-0055-12-16;14/12/2016;SOLDAMUNDO IMPORTACIONES S.A.C;01504032;16;20;11.25;2;3.4;38.25;765
OC-0060-12-16;17/12/2016;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;03502001;16;24;9.465;2;3.402;32.19993;772.79832
OC-0065-12-16;19/12/2016;HUAPAYA GODINES MARIA FAVIANA;07301001;22;1;3230;1;1;3230;3230
OC-0066-12-16;19/12/2016;OVERSEAS TECHNOLOGY EIRL;00201002;16;10;14.58;2;3.402;49.60116;496.0116
OC-0066-12-16;19/12/2016;OVERSEAS TECHNOLOGY EIRL;01503006;16;25;6.21;2;3.402;21.12642;528.1605
OC-0066-12-16;19/12/2016;OVERSEAS TECHNOLOGY EIRL;01506014;16;3;29.85;2;3.402;101.5497;304.6491
OC-0067-12-16;19/12/2016;SEDISA SAC;06301003;7;300;2.83;2;3.402;9.62766;2888.298
OC-0067-12-16;19/12/2016;SEDISA SAC;06302002;7;2100;1.5;2;3.402;5.103;10716.3
OC-0092-11-16;21/11/2016;HOMECENTERS PERUANOS S.A. - PROMART;05001035;16;2;6.8644;1;1;6.8644;13.7288
OC-0067-12-16;19/12/2016;SEDISA SAC;01501005;16;500;1.5;2;3.402;5.103;2551.5
OC-0067-12-16;19/12/2016;SEDISA SAC;01501002;16;500;0.89;2;3.402;3.02778;1513.89
OC-0067-12-16;19/12/2016;SEDISA SAC;01501004;16;500;2.3;2;3.402;7.8246;3912.3
OC-0067-12-16;19/12/2016;SEDISA SAC;01501007;16;500;3.8;2;3.402;12.9276;6463.8
OC-0068-12-16;19/12/2016;INDURA PERU S.A.;02403001;17;800;4.3;1;1;4.3;3440
OC-0068-12-16;19/12/2016;INDURA PERU S.A.;02402003;17;800;14;1;1;14;11200
OC-0069-12-16;19/12/2016;SG INDUSTRIAL SAC;04601001;16;50;16.5;1;1;16.5;825
OC-0069-12-16;19/12/2016;SG INDUSTRIAL SAC;01505002;25;5;11;1;1;11;55
OC-0069-12-16;19/12/2016;SG INDUSTRIAL SAC;05303007;16;12;5;1;1;5;60
OC-0070-12-16;19/12/2016;PROYINDUSTRIAL SAC;03203017;16;10;29.79;1;1;29.79;297.9
OC-0070-12-16;19/12/2016;PROYINDUSTRIAL SAC;03203039;16;100;1.1;1;1;1.1;110
OC-0070-12-16;19/12/2016;PROYINDUSTRIAL SAC;03203020;16;12;3;1;1;3;36
OC-0074-12-16;19/12/2016;CB METAL S.A.;00101559;2;6;4436.83;2;3.402;15094.09566;90564.57396
OC-0074-12-16;19/12/2016;CB METAL S.A.;00101313;2;33;72.78;2;3.402;247.59756;8170.71948
OC-0075-12-16;19/12/2016;TRADI S.A.;00101582;2;3;1863.5;2;3.402;6339.627;19018.881
OC-0075-12-16;19/12/2016;TRADI S.A.;00101512;2;2;2484.67;2;3.402;8452.84734;16905.69468
OC-0075-12-16;19/12/2016;TRADI S.A.;00101583;2;1;2950.56;2;3.402;10037.80512;10037.80512
OC-0075-12-16;19/12/2016;TRADI S.A.;00101594;2;4;4969.35;2;3.402;16905.7287;67622.9148
OC-0075-12-16;19/12/2016;TRADI S.A.;00101107;2;12;193.07;2;3.402;656.82414;7881.88968
OC-0075-12-16;19/12/2016;TRADI S.A.;00101534;2;2;395.99;2;3.402;1347.15798;2694.31596
OC-0075-12-16;19/12/2016;TRADI S.A.;00101298;2;2;1397.62;2;3.402;4754.70324;9509.40648
OC-0076-12-16;19/12/2016;LINDERO SA ;00201064;16;1;1105.18;2;3.402;3759.82236;3759.82236
OC-0080-12-16;20/12/2016;MANIOPERU SAC;02203143;2;8;25.42;1;1;25.42;203.36
OC-0080-12-16;20/12/2016;MANIOPERU SAC;02203147;2;4;44.92;1;1;44.92;179.68
OC-0081-12-16;20/12/2016;TRADI S.A.;00101520;2;1;68.71;2;3.408;234.16368;234.16368
OC-0081-12-16;20/12/2016;TRADI S.A.;00101075;2;1;58.5;2;3.408;199.368;199.368
OC-0081-12-16;20/12/2016;TRADI S.A.;00101521;2;7;36.45;2;3.408;124.2216;869.5512
OC-0086-12-16;21/12/2016;CREACIONES CHEGALSERVICIOS GENERALES SAC;03203080;16;6;38;1;1;38;228
OC-0086-12-16;21/12/2016;CREACIONES CHEGALSERVICIOS GENERALES SAC;03203079;16;6;38;1;1;38;228
OC-0086-12-16;21/12/2016;CREACIONES CHEGALSERVICIOS GENERALES SAC;03203078;16;2;38;1;1;38;76
OC-0086-12-16;21/12/2016;CREACIONES CHEGALSERVICIOS GENERALES SAC;03203081;16;2;38;1;1;38;76
OC-0086-12-16;21/12/2016;CREACIONES CHEGALSERVICIOS GENERALES SAC;03203145;16;4;38;1;1;38;152
OC-0049-12-16;13/12/2016;CS BEAVER SAC            ;02203118;16;4;29.9;2;3.404;101.7796;407.1184
OC-0049-12-16;13/12/2016;CS BEAVER SAC            ;02203115;2;4;6.3;2;3.404;21.4452;85.7808
OC-0049-12-16;13/12/2016;CS BEAVER SAC            ;02203101;2;4;7.3;2;3.404;24.8492;99.3968
OC-0088-12-16;21/12/2016;TAI LOY SA;01801008;16;1;27.881355;1;1;27.881355;27.881355
OC-0088-12-16;21/12/2016;TAI LOY SA;06801016;20;3;0.576271;1;1;0.576271;1.728813
OC-0088-12-16;21/12/2016;TAI LOY SA;06801044;16;3;1.728813;1;1;1.728813;5.186439
OC-0088-12-16;21/12/2016;TAI LOY SA;06801046;33;3;2.237288;1;1;2.237288;6.711864
OC-0088-12-16;21/12/2016;TAI LOY SA;01801011;16;1;27.881355;1;1;27.881355;27.881355
OC-0088-12-16;21/12/2016;TAI LOY SA;06801030;16;24;3.033898;1;1;3.033898;72.813552
OC-0088-12-16;21/12/2016;TAI LOY SA;06801009;16;3;0.432203;1;1;0.432203;1.296609
OC-0088-12-16;21/12/2016;TAI LOY SA;06801120;16;1;1.720339;1;1;1.720339;1.720339
OC-0088-12-16;21/12/2016;TAI LOY SA;06801026;5;5;15.423728;1;1;15.423728;77.11864
OC-0088-12-16;21/12/2016;TAI LOY SA;06801035;20;3;1.644067;1;1;1.644067;4.932201
OC-0088-12-16;21/12/2016;TAI LOY SA;06801019;16;100;0.121355;1;1;0.121355;12.1355
OC-0088-12-16;21/12/2016;TAI LOY SA;06801042;16;3;1.728813;1;1;1.728813;5.186439
OC-0088-12-16;21/12/2016;TAI LOY SA;06801065;16;1;7.322033;1;1;7.322033;7.322033
OC-0088-12-16;21/12/2016;TAI LOY SA;06801051;16;2;5.762711;1;1;5.762711;11.525422
OC-0088-12-16;21/12/2016;TAI LOY SA;01801010;16;1;27.881355;1;1;27.881355;27.881355
OC-0091-12-16;22/12/2016;C & M SERVICENTROS SOCIEDAD ANONIMA CERRADA;01401007;3;175.1;9.18951;1;1;9.18951;1609.083201
OC-0102-12-16;27/12/2016;ACEROS PROCESADOS S.A.;05402005;6;29.04;9;2;3.394;30.546;887.05584
OC-0103-12-16;27/12/2016;CORPORACION MARA S.A.;05304122;3;518;17.5;2;3.394;59.395;30766.61
OC-0103-12-16;27/12/2016;CORPORACION MARA S.A.;05302017;3;240;10.54;2;3.394;35.77276;8585.4624
OC-0103-12-16;27/12/2016;CORPORACION MARA S.A.;05304124;3;518;17.5;2;3.394;59.395;30766.61
OC-0002-01-17;3/01/2017;ACEROS OTERO DEL PERU S.A.C. / SERVIPERU;00802010;16;5;18;2;3.363;60.534;302.67
OC-0123-12-16;29/12/2016;ALASKA INTERNACIONAL S.A.;00101172;7;100;4.5763;1;1;4.5763;457.63
OC-0128-12-16;29/12/2016;EL MUNDO DE LAS BALANZAS H.T. WINER S.A.C.;02207020;16;1;254.24;1;1;254.24;254.24
OC-0088-12-16;21/12/2016;TAI LOY SA;06801034;16;12;0.98305;1;1;0.98305;11.7966
OC-0002-01-17;3/01/2017;ACEROS OTERO DEL PERU S.A.C. / SERVIPERU;02205076;16;1;40;2;3.363;134.52;134.52
OC-0012-01-17;5/01/2017;ACEROS OTERO DEL PERU S.A.C. / SERVIPERU;00802010;16;6;18;2;3.391;61.038;366.228
OC-0020-01-17;6/01/2017;CIA INDUSTRIAL KALLPA S.A.C.;07401186;16;10;322.034;1;1;322.034;3220.34
OC-0020-01-17;6/01/2017;CIA INDUSTRIAL KALLPA S.A.C.;07401113;6;50;3.3898;1;1;3.3898;169.49
OC-0020-01-17;6/01/2017;CIA INDUSTRIAL KALLPA S.A.C.;07401111;16;10;12.542;1;1;12.542;125.42
OC-0023-01-17;7/01/2017;COMERCIAL DEL ACERO S.A.;00101003;2;49;115.59;2;3.375;390.11625;19115.69625
OC-0024-01-17;9/01/2017;CUBAS VASQUEZ LUIS ALBERTO;02202003;22;1;560;2;3.375;1890;1890
OC-0025-01-17;9/01/2017;MAVICCH SOCIEDAD ANONIMA CERRADA;04505075;16;8;5.508474;1;1;5.508474;44.067792
OC-0025-01-17;9/01/2017;MAVICCH SOCIEDAD ANONIMA CERRADA;04505007;16;1;9.152542;1;1;9.152542;9.152542
OC-0025-01-17;9/01/2017;MAVICCH SOCIEDAD ANONIMA CERRADA;04505051;16;16;6.610169;1;1;6.610169;105.762704
OC-0025-01-17;9/01/2017;MAVICCH SOCIEDAD ANONIMA CERRADA;04505018;5;0.5;12.711864;1;1;12.711864;6.355932
OC-0025-01-17;9/01/2017;MAVICCH SOCIEDAD ANONIMA CERRADA;04505103;5;0.5;13.559322;1;1;13.559322;6.779661
OC-0025-01-17;9/01/2017;MAVICCH SOCIEDAD ANONIMA CERRADA;04505004;16;8;17.627118;1;1;17.627118;141.016944
OC-0026-01-17;9/01/2017;LIDERTEC S.A.;05302021;8;2;715;1;1;715;1430
OC-0027-01-17;9/01/2017;DIMARI TOTAL SECURITY EIRL ;02205043;16;20;5.41;1;1;5.41;108.2
OC-0027-01-17;9/01/2017;DIMARI TOTAL SECURITY EIRL ;04601011;28;1;157.5;1;1;157.5;157.5
OC-0027-01-17;9/01/2017;DIMARI TOTAL SECURITY EIRL ;03203017;16;10;22.7;1;1;22.7;227
OC-0042-12-16;9/12/2016;CREACIONES CHEGALSERVICIOS GENERALES SAC;03203188;16;12;7;1;1;7;84
OC-0042-12-16;9/12/2016;CREACIONES CHEGALSERVICIOS GENERALES SAC;03203189;16;30;40;1;1;40;1200
OC-0044-01-17;12/01/2017;CORPORACION MARA S.A.;05304125;3;20;21.82;2;3.392;74.01344;1480.2688
OC-0044-01-17;12/01/2017;CORPORACION MARA S.A.;05302017;3;70;12.4;2;3.392;42.0608;2944.256
OC-0045-01-17;12/01/2017;MEDRANO FLORES, EDUARD YONY ;07502032;16;1;67.79661;1;1;67.79661;67.79661
OC-0048-01-17;14/01/2017;C & M SERVICENTROS SOCIEDAD ANONIMA CERRADA;01401008;3;40;11.84;1;1;11.84;473.6
OC-0048-01-17;14/01/2017;C & M SERVICENTROS SOCIEDAD ANONIMA CERRADA;01401007;3;198.73;9.613;1;1;9.613;1910.39149
OC-0049-01-17;14/01/2017;C & M SERVICENTROS SOCIEDAD ANONIMA CERRADA;01401007;3;65.24;9.19;1;1;9.19;599.5556
OC-0050-01-17;14/01/2017;MAQUINARIAS JAAM S.A.;01801019;16;1;81.36;1;1;81.36;81.36
OC-0050-01-17;14/01/2017;MAQUINARIAS JAAM S.A.;01801002;16;2;149.16;1;1;149.16;298.32
OC-0062-01-17;17/01/2017;LIMA GAS S.A.;02404001;12;10;126.949152;1;1;126.949152;1269.49152
OC-0063-01-17;17/01/2017;INDURA PERU S.A.;02401001;7;250;4;1;1;4;1000
OC-0063-01-17;17/01/2017;INDURA PERU S.A.;02403001;17;800;4.3;1;1;4.3;3440
OC-0063-01-17;17/01/2017;INDURA PERU S.A.;02402003;17;800;14;1;1;14;11200
OC-0064-01-17;17/01/2017;MAREA IMPORTACIONES S.A.C.;00202075;8;1;580;2;3.371;1955.18;1955.18
OC-0064-01-17;17/01/2017;MAREA IMPORTACIONES S.A.C.;00202076;8;1;515;2;3.371;1736.065;1736.065
OC-0064-01-17;17/01/2017;MAREA IMPORTACIONES S.A.C.;00202081;58;1;178.4;2;3.371;601.3864;601.3864
OC-0069-01-17;17/01/2017;DIMERC PERU S.A.C.;05001012;25;1;5.6;1;1;5.6;5.6
OC-0069-01-17;17/01/2017;DIMERC PERU S.A.C.;06801066;16;2;2.9;1;1;2.9;5.8
OC-0069-01-17;17/01/2017;DIMERC PERU S.A.C.;06801175;16;6;1.25;1;1;1.25;7.5
OC-0069-01-17;17/01/2017;DIMERC PERU S.A.C.;07401136;22;2;10.8;1;1;10.8;21.6
OC-0123-01-17;28/01/2017;LIDERTEC S.A.;05302021;8;2;715;1;1;715;1430
OC-0124-01-17;28/01/2017;PROYINDUSTRIAL SAC;03203094;18;5;43.9;1;1;43.9;219.5
OC-0124-01-17;28/01/2017;PROYINDUSTRIAL SAC;03203109;18;5;43.9;1;1;43.9;219.5
OC-0124-01-17;28/01/2017;PROYINDUSTRIAL SAC;03203175;18;30;16.5;1;1;16.5;495
OC-0127-01-17;28/01/2017;COMERCIAL DEL ACERO S.A.;00101454;2;6;680;2;3.294;2239.92;13439.52
OC-0127-01-17;28/01/2017;COMERCIAL DEL ACERO S.A.;00101003;2;38;123.16;2;3.294;405.68904;15416.18352
OC-0127-01-17;28/01/2017;COMERCIAL DEL ACERO S.A.;00101317;2;7;135.49;2;3.294;446.30406;3124.12842
OC-0127-01-17;28/01/2017;COMERCIAL DEL ACERO S.A.;00101189;2;28;2.12;2;3.294;6.98328;195.53184
OC-0127-01-17;28/01/2017;COMERCIAL DEL ACERO S.A.;00101047;2;4;666.94;2;3.294;2196.90036;8787.60144
OC-0127-01-17;28/01/2017;COMERCIAL DEL ACERO S.A.;00101008;2;1;500.2;2;3.294;1647.6588;1647.6588
OC-0127-01-17;28/01/2017;COMERCIAL DEL ACERO S.A.;00101023;2;1;250.1;2;3.294;823.8294;823.8294
OC-0127-01-17;28/01/2017;COMERCIAL DEL ACERO S.A.;00101606;2;1;1006.76;2;3.294;3316.26744;3316.26744
OC-0129-01-17;30/01/2017;ALASKA INTERNACIONAL S.A.;04505156;2;9;246.95;1;1;246.95;2222.55
OC-0129-01-17;30/01/2017;ALASKA INTERNACIONAL S.A.;04505157;2;2;50.44;1;1;50.44;100.88
OC-0129-01-17;30/01/2017;ALASKA INTERNACIONAL S.A.;04505158;2;36;25.22;1;1;25.22;907.92
OC-0129-01-17;30/01/2017;ALASKA INTERNACIONAL S.A.;04505159;2;18;50.44;1;1;50.44;907.92
OC-0129-01-17;30/01/2017;ALASKA INTERNACIONAL S.A.;04505160;2;18;60.95;1;1;60.95;1097.1
OC-0129-01-17;30/01/2017;ALASKA INTERNACIONAL S.A.;04505161;2;2;4.34;1;1;4.34;8.68
OC-0133-01-17;30/01/2017;COMERCIAL DEL ACERO S.A.;00101611;2;2;15.95;2;3.294;52.5393;105.0786
OC-0133-01-17;30/01/2017;COMERCIAL DEL ACERO S.A.;00101612;2;10;11.84;2;3.294;39.00096;390.0096
OC-0002-03-17;1/03/2017;UNION DE CONCRETERAS S.A.;04505169;13;500;25.5;1;1;25.5;12750
OC-0026-03-17;8/03/2017;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;05202001;4;0.3;16.033333;2;3.294;52.8137989;15.84414
OC-0026-03-17;8/03/2017;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;05203001;4;0.3;4.433333;2;3.294;14.6033989;4.38102
OC-0026-03-17;8/03/2017;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;05201074;4;2.13;76.2723;2;3.294;251.2409562;535.143237
OC-0026-03-17;8/03/2017;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;05201072;4;2.13;81.539906;2;3.294;268.5924504;572.101919
OC-0026-03-17;8/03/2017;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;05201095;16;0.17;85.882352;2;3.294;282.8964675;48.092399
OC-0003-02-17;1/02/2017;ACEROS Y TECHOS S.A.;04505068;2;28;17.241428;2;3.287;56.67257384;1586.832067
OC-0006-02-17;1/02/2017;OVERSEAS TECHNOLOGY EIRL;00201002;16;10;14.58;2;3.287;47.92446;479.2446
OC-0006-02-17;1/02/2017;OVERSEAS TECHNOLOGY EIRL;01504001;16;15;4.28;2;3.287;14.06836;211.0254
OC-0011-02-17;2/02/2017;MIXERCON S.A.;04502012;17;353.5;241;1;1;241;85193.5
