id,name,bill_type,account_id,member_id,account_book_id,category_id,money,icon,icon_fontFamily,note,transfer_to_id,extdata,task_id,fecha
547,familia,1,1,1,1,35,10.0,48,cute-color,leche condensada,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1732597200000
548,Kia atom,1,1,1,1,39,18.0,116,cute-color,gnv,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1732597200000
549,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1732733209342
550,win,1,1,1,1,25,20.0,203,cute-color,metropolitano,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1732733260784
551,alimentos,1,1,1,1,36,10.0,97,cute-color,tacacho,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1732683600000
552,Kia atom,1,1,1,1,39,30.0,116,cute-color,frenos - limpiar disco,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1732683600000
553,alimentos,1,1,1,1,36,12.5,97,cute-color,mostrito,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1732848259332
554,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1732911740436
555,win,1,1,1,1,25,20.0,203,cute-color,navidad colecta,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1732921754309
556,basedata.gift,1,1,1,1,17,335.0,34,cute-color,carrion chito,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1732921813437
557,basedata.communication,1,1,1,1,18,32.9,35,cute-color,entel,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1732921873364
558,basedata.education,1,1,1,1,24,25.5,40,cute-color,chat gpt,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1732922264549
559,inversion,1,1,1,1,33,73.5,341,cute-color,aliexpress,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1732922292517
560,alimentos,1,1,1,1,36,10.0,97,cute-color,chancho,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1732856400000
561,neko,1,1,1,1,38,7.5,354,cute-color,jugo piña,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1732856400000
562,transporte,1,1,1,1,34,4.5,31,cute-color,bus get casa,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1732989434579
563,basedata.education,1,1,1,1,24,15.0,40,cute-color,libro datos impresion,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1732989448880
564,alimentos,1,1,1,1,36,14.0,97,cute-color,caldo de gallina x2,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733026486956
565,basedata.gift,1,1,1,1,17,2.0,34,cute-color,chito pastilla,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733026510479
566,basedata.social,1,1,1,1,15,313.0,32,cute-color,vivo x el rock 2025,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733026529270
567,transporte,1,1,1,1,34,4.0,31,cute-color,bus comas,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733026547881
568,basedata.gift,1,1,1,1,17,25.0,34,cute-color,fiesta 18 Nico bro,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1732942800000
569,familia,1,1,1,1,35,100.0,48,cute-color,mercado,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733034112379
570,transporte,1,1,1,1,34,10.0,31,cute-color,bus,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733090817249
571,alimentos,1,1,1,1,36,4.0,97,cute-color,piña,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733090920647
572,familia,1,1,1,1,35,15.0,48,cute-color,snacks,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733104101743
573,transporte,1,1,1,1,34,5.0,31,cute-color,taxi,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733104123362
574,familia,1,1,1,1,35,75.0,48,cute-color,norkys - mamama,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733111394598
575,Kia atom,1,1,1,1,39,10.2,116,cute-color,gnv,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733151686568
576,masoneria,1,1,1,1,13,1.0,441,cute-color,pasajes,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733115600000
577,familia,1,1,1,1,35,10.0,48,cute-color,mercado,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733244160616
578,entretenimiento,1,1,1,1,32,65.5,66,cute-color,call of duty - sharp ok,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733278781185
579,neko,1,1,1,1,38,15.0,354,cute-color,tacacho,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733280823297
580,win,1,1,1,1,25,4.0,203,cute-color,regalo amigo secreto,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733202000000
581,alimentos,1,1,1,1,36,3.0,97,cute-color,frutos secos,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733202000000
582,neko,1,1,1,1,38,46.0,354,cute-color,revisión IA - tesina,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733364341435
583,win,1,1,1,1,25,14.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733364384773
584,win,1,1,1,1,25,14.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733439583895
585,basedata.gift,1,1,1,1,17,18.0,34,cute-color,Anderson pechuga,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733439602408
586,neko,1,1,1,1,38,15.0,354,cute-color,comida,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733439747523
587,basedata.medical,1,1,1,1,22,10.5,39,cute-color,Diclofenaco - esguince muñeca,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733457651046
588,neko,1,1,1,1,38,300.0,354,cute-color,pague ropa liz,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733457683793
589,basedata.medical,1,1,1,1,22,7.0,39,cute-color,pastillas  - esguince muñeca,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733537153245
590,neko,1,1,1,1,38,13.5,354,cute-color,jugo piña,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733461200000
591,alimentos,1,1,1,1,36,6.5,97,cute-color,hamburguesa,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733461200000
592,basedata.gift,1,1,1,1,17,7.0,34,cute-color,pickeos,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733461200000
593,basedata.medical,1,1,1,1,22,39.0,39,cute-color,cita  - esguince muñeca,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733606406189
594,basedata.medical,1,1,1,1,22,39.0,39,cute-color,radiografía  - esguince muñeca,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733606430398
595,basedata.medical,1,1,1,1,22,68.4,39,cute-color,infiltración  - esguince muñeca,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733606445686
596,basedata.medical,1,1,1,1,22,30.0,39,cute-color,muñequera  - esguince muñeca,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733606527802
597,Kia atom,1,1,1,1,39,20.0,116,cute-color,gasolina,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733606642605
598,basedata.medical,1,1,1,1,22,97.8,39,cute-color,pastillas - esguince muñeca,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733609301898
599,neko,1,1,1,1,38,15.0,354,cute-color,brocheta,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733547600000
600,entretenimiento,1,1,1,1,32,50.0,66,cute-color,machine learning estafado,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733547600000
601,transporte,1,1,1,1,34,2.0,31,cute-color,bus comas,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733634000000
602,neko,1,1,1,1,38,7.0,354,cute-color,caldo de gallina,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733634000000
603,alimentos,1,1,1,1,36,7.0,97,cute-color,caldo de gallina,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733634000000
604,familia,1,1,1,1,35,6.5,48,cute-color,huevo,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733801585650
605,basedata.gift,1,1,1,1,17,35.0,34,cute-color,Anderson inyectable curso,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733857519085
606,basedata.medical,1,1,1,1,22,250.0,39,cute-color,terapia - esguince de muñeca ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733878239504
607,transporte,1,1,1,1,34,1.0,31,cute-color,bus,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733878258733
608,familia,1,1,1,1,35,4.2,48,cute-color,leche gloria,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733878276809
609,basedata.medical,1,1,1,1,22,19.0,39,cute-color,Diclofenaco 2ml - esguince muñeca,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733879110103
610,alimentos,1,1,1,1,36,13.0,97,cute-color,chuleta,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733806800000
611,basedata.beautify,1,1,1,1,21,10.0,38,cute-color,corte,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733969543753
612,neko,1,1,1,1,38,10.0,354,cute-color,chifa,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1733978325360
613,win,1,1,1,1,25,8.0,203,cute-color,regalo amigo secreto,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734039151269
614,win,1,1,1,1,25,50.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734066000000
615,entretenimiento,1,1,1,1,32,65.0,66,cute-color,call of duty - sharp ok,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734066000000
616,neko,1,1,1,1,38,50.0,354,cute-color,uñas ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734152400000
617,neko,1,1,1,1,38,29.0,354,cute-color,liquido de lentes ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734152400000
618,basedata.social,1,1,1,1,15,70.0,32,cute-color,almuerzo con edward,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734152400000
619,Kia atom,1,1,1,1,39,50.0,116,cute-color,gasolina,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734152400000
620,masoneria,1,1,1,1,13,70.0,441,cute-color,almuerzo fin de año,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734316755978
621,basedata.gift,1,1,1,1,17,25.0,34,cute-color,cumpleaños liz,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734316797676
622,alimentos,1,1,1,1,36,5.0,97,cute-color,bebida,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734316827565
623,neko,1,1,1,1,38,50.0,354,cute-color,mercado,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734378538511
624,basedata.gift,1,1,1,1,17,14.0,34,cute-color,cumpleaños liz,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734378545744
625,basedata.gift,1,1,1,1,17,5.0,34,cute-color,iti pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734325200000
626,neko,1,1,1,1,38,5.0,354,cute-color,pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734325200000
627,win,1,1,1,1,25,10.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734411600000
628,win,1,1,1,1,25,20.0,203,cute-color,metropolitano,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734411600000
629,neko,1,1,1,1,38,5.0,354,cute-color,pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734411600000
630,neko,1,1,1,1,38,25.0,354,cute-color,alitas bbq,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734411600000
631,win,1,1,1,1,25,60.0,203,cute-color,regalo amigo secreto,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734411600000
632,transporte,1,1,1,1,34,3.0,31,cute-color,bus comas,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734411600000
633,neko,1,1,1,1,38,8.0,354,cute-color,inyección,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734498000000
634,win,1,1,1,1,25,12.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734498000000
635,neko,1,1,1,1,38,15.5,354,cute-color,alita broaster x2,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734498000000
636,entretenimiento,1,1,1,1,32,50.0,66,cute-color,machine learning bad,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734584400000
637,win,1,1,1,1,25,3.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734670800000
638,entretenimiento,1,1,1,1,32,65.0,66,cute-color,call of duty - sharp ok,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734670800000
639,basedata.gift,1,1,1,1,17,67.5,34,cute-color,utiles inyectables vitamina c,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734670800000
640,neko,1,1,1,1,38,20.0,354,cute-color,comida,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734584400000
641,basedata.gift,1,1,1,1,17,540.0,34,cute-color,cel mama,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734757200000
642,alimentos,1,1,1,1,36,10.0,97,cute-color,papa rellena x2,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734757200000
643,transporte,1,1,1,1,34,3.0,31,cute-color,cochera,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734757200000
644,win,1,1,1,1,25,28.0,203,cute-color,almuerzo,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734982133513
645,basedata.gift,1,1,1,1,17,50.0,34,cute-color,zapatos mama,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734983838205
646,Kia atom,1,1,1,1,39,45.0,116,cute-color,revisión técnica ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734983847958
647,alimentos,1,1,1,1,36,3.5,97,cute-color,brocheta,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734843600000
648,basedata.beautify,1,1,1,1,21,25.0,38,cute-color,polvo texurisador peinado,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734843600000
649,basedata.beautify,1,1,1,1,21,15.0,38,cute-color,laca,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734843600000
650,basedata.beautify,1,1,1,1,21,5.0,38,cute-color,peine circular,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734843600000
651,basedata.gift,1,1,1,1,17,100.0,34,cute-color,navidad anderson,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734843600000
652,basedata.beautify,1,1,1,1,21,40.0,38,cute-color,pantalón drill - azulino,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734843600000
653,basedata.gift,1,1,1,1,17,40.0,34,cute-color,regalo navidad - papa,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734843600000
654,basedata.medical,1,1,1,1,22,12.0,39,cute-color,gripe inyección ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1735010394185
655,familia,1,1,1,1,35,28.0,48,cute-color,cena,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1734843600000
656,neko,1,1,1,1,38,22.0,354,cute-color,jugos,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1735966800000
657,entretenimiento,1,1,1,1,32,55.0,66,cute-color,estadio good,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1735966800000
658,Paseo,1,1,1,1,27,40.0,370,cute-color,piscina ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736053200000
659,Kia atom,1,1,1,1,39,18.0,116,cute-color,gnv,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736053200000
660,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736139600000
661,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736226000000
662,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736312400000
663,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736478858206
664,entretenimiento,1,1,1,1,32,65.0,66,cute-color,call of duty - ok,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736312400000
665,neko,1,1,1,1,38,39.0,354,cute-color,comida china,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736226000000
666,neko,1,1,1,1,38,3.0,354,cute-color,pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736226000000
667,neko,1,1,1,1,38,2.0,354,cute-color,agua mineral,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736226000000
668,neko,1,1,1,1,38,50.0,354,cute-color,regalo ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736478973650
669,win,1,1,1,1,25,20.0,203,cute-color,metropolitano,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736226000000
670,win,1,1,1,1,25,7.0,203,cute-color,metropolitano,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736312400000
671,alimentos,1,1,1,1,36,20.0,97,cute-color,almuerzo x2,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736721400820
672,neko,1,1,1,1,38,8.0,354,cute-color,cortina imantada,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736571600000
673,alimentos,1,1,1,1,36,8.0,97,cute-color,chocolate ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736571600000
674,basedata.dress,1,1,1,1,19,20.0,36,cute-color,short,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736571600000
675,alimentos,1,1,1,1,36,12.0,97,cute-color,chocoloco,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736571600000
676,basedata.gift,1,1,1,1,17,26.0,34,cute-color,vinos x2,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736571600000
677,Kia atom,1,1,1,1,39,5.0,116,cute-color,cochera ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736571600000
678,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736744400000
679,entretenimiento,1,1,1,1,32,65.0,66,cute-color,call of duty - sharp ok,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736744400000
680,Paseo,1,1,1,1,27,41.0,370,cute-color,piscina ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736830800000
681,win,1,1,1,1,25,8.0,203,cute-color,metropolitano,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736744400000
682,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736917200000
683,win,1,1,1,1,25,20.0,203,cute-color,metropolitano,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1736917200000
684,transporte,1,1,1,1,34,5.0,31,cute-color,tren,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737003600000
685,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737090000000
686,alimentos,1,1,1,1,36,10.0,97,cute-color,pollo a la brasa ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737090000000
687,win,1,1,1,1,25,7.5,203,cute-color,win eventos,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737003600000
688,entretenimiento,1,1,1,1,32,65.0,66,cute-color,good of war - ok,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737003600000
689,basedata.medical,1,1,1,1,22,35.0,39,cute-color,terapia - esguince de muñeca ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737003600000
690,neko,1,1,1,1,38,20.0,354,cute-color,mercado,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737219093139
691,basedata.social,1,1,1,1,15,26.0,32,cute-color,taxi ACE bahia,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737176400000
692,transporte,1,1,1,1,34,8.0,31,cute-color,comas-home,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737176400000
693,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737591859867
694,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737435600000
695,win,1,1,1,1,25,20.0,203,cute-color,metropolitano,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737435600000
696,neko,1,1,1,1,38,2.0,354,cute-color,tacacho,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737435600000
697,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737349200000
698,entretenimiento,1,1,1,1,32,22.5,66,cute-color,escout,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737349200000
699,win,1,1,1,1,25,6.0,203,cute-color,torta,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737435600000
700,basedata.medical,1,1,1,1,22,35.0,39,cute-color,terapia - esguince de muñeca ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737435600000
701,entretenimiento,1,1,1,1,32,65.0,66,cute-color,call of duty - ok,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737522000000
702,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737608400000
703,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737694800000
704,win,1,1,1,1,25,0.0,203,cute-color,metropolitano,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737694800000
705,entretenimiento,1,1,1,1,32,61.0,66,cute-color,call of duty - sharp ok,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737694800000
706,neko,1,1,1,1,38,6.0,354,cute-color,bus,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737781200000
707,basedata.social,1,1,1,1,15,30.0,32,cute-color,playa,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737867600000
708,neko,1,1,1,1,38,75.0,354,cute-color,regalo ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737954000000
709,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737954000000
710,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738040400000
711,basedata.gift,1,1,1,1,17,360.0,34,cute-color,carrion chito,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737954000000
712,masoneria,1,1,1,1,13,10.0,441,cute-color,refrigerio ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1737954000000
713,basedata.medical,1,1,1,1,22,35.0,39,cute-color,terapia - esguince de muñeca ,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738121988767
714,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738126800000
715,alimentos,1,1,1,1,36,20.0,97,cute-color,Bembos,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738126800000
716,transporte,1,1,1,1,34,9.1,31,cute-color,taxi,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738126800000
717,win,1,1,1,1,25,13.0,203,cute-color,almuerzo + pasaje,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738280097627
718,neko,1,1,1,1,38,300.0,354,cute-color,pague ropa liz,,"{""latitude"":null,""longitude"":null,""pictures"":null,""attachBillIds"":null}",,1738280183499
