nFacID;cFacSerie;cFacNumero;cComCodigo;nFacDMonto;cCenDetalle;desProveedor;Articulo;cCueDetalle;Actividad;idProveedor;nCenID;idInsumo;idContrato;dFacFecDoc
471;001;021540         ;FC ;164.22;;MASILJO PERU SAC.                                                                                   ;PARES DE BOTINES DE SEGURIDAD PUNTA DE ACERO                                                        ;DETALLES NN                                                 ;NINGUNO.;51;2;2759;0;40128
506;001;023985         ;FC ;749.7;;FUNDICION CENTRAL S.A.                                                                              ;PUNTA R500LC-7                                                                                      ;DETALLES NN                                                 ;NINGUNO.;5;2;1069;0;40225
485;037;004332         ;FC ;56.168;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TAPA DE LLENADO DE ACEITE MOTOR   (3029173)      (4071224)                                          ;DETALLES NN                                                 ;NINGUNO.;1;0;1647;0;40166
486;037;004450         ;FC ;316.0283;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ACTUADOR                                                                                            ;DETALLES NN                                                 ;NINGUNO.;1;0;2769;0;40166
487;005;000928         ;FC ;1259.9958;;HYDRAULICS SOLUTIONS S.A.C.                                                                         ;MANGUERA DE A/P 0X90 R360LC-7 / A (31NA-61011)                                                      ;DETALLES NN                                                 ;NINGUNO.;4;0;890;0;40175
487;005;000928         ;FC ;529.9903;;HYDRAULICS SOLUTIONS S.A.C.                                                                         ;MANGUERA DE R450LC-7                                                                                ;DETALLES NN                                                 ;NINGUNO.;4;0;2770;0;40175
488;005;000925         ;FC ;1259.9958;;HYDRAULICS SOLUTIONS S.A.C.                                                                         ;MANGUERA DE A/P 0X90 R360LC-7 / A (31NA-61011)                                                      ;DETALLES NN                                                 ;NINGUNO.;4;0;890;0;40175
488;005;000925         ;FC ;529.9903;;HYDRAULICS SOLUTIONS S.A.C.                                                                         ;MANGUERA DE R450LC-7                                                                                ;DETALLES NN                                                 ;NINGUNO.;4;0;2770;0;40175
478;001;23646          ;FC ;749.7;;FUNDICION CENTRAL S.A.                                                                              ;PUNTA R500LC-7                                                                                      ;DETALLES NN                                                 ;NINGUNO.;5;2;1069;0;40143
478;001;23646          ;FC ;449.82;;FUNDICION CENTRAL S.A.                                                                              ;PUNTA R360LC7-A                                                                                     ;DETALLES NN                                                 ;NINGUNO.;5;2;888;0;40143
467;001;00858          ;FC ;1259.9958;;HYDRAULICS SOLUTIONS S.A.C.                                                                         ;MANGUERA DE A/P 0X90 R360LC-7 / A (31NA-61011)                                                      ;DETALLES NN                                                 ;NINGUNO.;4;0;890;0;40116
454;001;7225           ;FC ;142.8;;DIESEL HYDRAULIC SYSTEM S.A.C.                                                                      ;SEAL KIT ,ARM CYL                                                                                   ;DETALLES NN                                                 ;NINGUNO.;3;2;1031;0;40015
455;001;0022976        ;FC ;374.85;;FUNDICION CENTRAL S.A.                                                                              ;PUNTA R360LC7-A                                                                                     ;DETALLES NN                                                 ;NINGUNO.;5;2;888;0;40015
453;001;7203           ;FC ;23.8;;DIESEL HYDRAULIC SYSTEM S.A.C.                                                                      ;SWITCH WATER TEMP (21E3-5002)                                                                       ;DETALLES NN                                                 ;NINGUNO.;3;0;1430;0;40010
426;001;000458         ;FC ;44.99985;;HYDRAULICS SOLUTIONS S.A.C.                                                                         ;"NIPLE 1""  ""L""                                                                                       ";DETALLES NN                                                 ;NINGUNO.;4;2;2189;0;39960
460;002;0071992        ;FC ;5.9024;;IMPORTADORA DE RODAMIENTOS S.A.C.                                                                   ;ROLLER BEARING (6207)                                                                               ;DETALLES NN                                                 ;NINGUNO.;11;0;2683;0;40096
460;002;0071992        ;FC ;29.869;;IMPORTADORA DE RODAMIENTOS S.A.C.                                                                   ;THRUST BEARING (51109)                                                                              ;DETALLES NN                                                 ;NINGUNO.;11;0;2684;0;40096
460;002;0071992        ;FC ;9.2344;;IMPORTADORA DE RODAMIENTOS S.A.C.                                                                   ;BEARING-BALL (6307 C3)                                                                              ;DETALLES NN                                                 ;NINGUNO.;11;0;2685;0;40096
460;002;0071992        ;FC ;43.7444;;IMPORTADORA DE RODAMIENTOS S.A.C.                                                                   ;BEARING (30213)                                                                                     ;DETALLES NN                                                 ;NINGUNO.;11;0;2686;0;40096
460;002;0071992        ;FC ;159.5314;;IMPORTADORA DE RODAMIENTOS S.A.C.                                                                   ;BEARING (31313)                                                                                     ;DETALLES NN                                                 ;NINGUNO.;11;0;2687;0;40096
460;002;0071992        ;FC ;139.706;;IMPORTADORA DE RODAMIENTOS S.A.C.                                                                   ;BEARING (NJ2212ETVP2)                                                                               ;DETALLES NN                                                 ;NINGUNO.;11;0;2682;0;40096
461;001;017765         ;FC ;33.32;;MEGA CAUCHO & REPRESENTACIONES S.A.C.                                                               ;O RING                                                                                              ;DETALLES NN                                                 ;NINGUNO.;42;2;2481;0;40096
465;001;0023447        ;FC ;797.3;;FUNDICION CENTRAL S.A.                                                                              ;PUNTA R360LC7-A                                                                                     ;DETALLES NN                                                 ;NINGUNO.;5;2;888;0;40107
451;002;69826          ;FC ;422.2596;;IMPORTADORA DE RODAMIENTOS S.A.C.                                                                   ;BEARING ROLLER (33885) * (33822)                                                                    ;DETALLES NN                                                 ;NINGUNO.;11;2;2335;0;40007
451;002;69826          ;FC ;153.9384;;IMPORTADORA DE RODAMIENTOS S.A.C.                                                                   ;BEARING ROLLER (39590) + (39520)                                                                    ;DETALLES NN                                                 ;NINGUNO.;11;2;2334;0;40007
451;002;69826          ;FC ;144.5136;;IMPORTADORA DE RODAMIENTOS S.A.C.                                                                   ;BARING ROLLER (2789) * (2729)                                                                       ;DETALLES NN                                                 ;NINGUNO.;11;2;2336;0;40007
451;002;69826          ;FC ;21.3724;;IMPORTADORA DE RODAMIENTOS S.A.C.                                                                   ;BEARING BALL (6011)                                                                                 ;DETALLES NN                                                 ;NINGUNO.;11;2;2338;0;40007
451;002;69826          ;FC ;77.707;;IMPORTADORA DE RODAMIENTOS S.A.C.                                                                   ;BEARING ROLLER (33012)                                                                              ;DETALLES NN                                                 ;NINGUNO.;11;2;2333;0;40007
451;002;69826          ;FC ;9.1511;;IMPORTADORA DE RODAMIENTOS S.A.C.                                                                   ;BEARING BALL (ZGAQ-00895) * (6209)                                                                  ;DETALLES NN                                                 ;NINGUNO.;11;2;2337;0;40007
424;001;17582          ;FC ;8.19672;;PERNOCENTRO MAMANI                                                                                  ;PERNO ALLEN                                                                                         ;DETALLES NN                                                 ;NINGUNO.;37;2;2167;0;39960
425;001;000459         ;FC ;449.9985;;HYDRAULICS SOLUTIONS S.A.C.                                                                         ;CAÑERÍA HIDRÁULICA                                                                                  ;DETALLES NN                                                 ;NINGUNO.;4;0;2166;0;39960
449;001;004477         ;FC ;329.987;;VIDRIERIA BUENAVENTURA S.A.C                                                                        ;PARABRISAS INFERIOR                                                                                 ;DETALLES NN                                                 ;NINGUNO.;44;0;1713;0;39997
441;001;0008778        ;FC ;49.3374;;ECOREP S.A.C.                                                                                       ;FILTRO SEPARADOR DE AGUA(11E1-70210)                                                                ;DETALLES NN                                                 ;NINGUNO.;7;2;26;0;39981
441;001;0008778        ;FC ;38.4846;;ECOREP S.A.C.                                                                                       ;FILTRO DE PETROLEO = FF5052                                                                         ;DETALLES NN                                                 ;NINGUNO.;7;2;1496;0;39981
433;001;008996         ;FC ;1190;;C.V.  DIESEL E.I.R.L.                                                                               ;"ARRANCADOR; REPOTENCIADO                                                                            ";DETALLES NN                                                 ;NINGUNO.;39;0;2234;0;39969
416;001;025638         ;FC ;437.5035;;DISTRIBUIDORA DE MANGUERAS HIDRAULICAS S.A.C                                                        ;MANGUERA H/P                                                                                        ;DETALLES NN                                                 ;NINGUNO.;35;0;2163;0;39948
418;026;23483          ;FC ;357.35046;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JGO. DE EMPAQUES DE ALTA                                                                            ;DETALLES NN                                                 ;NINGUNO.;1;0;1457;0;39951
418;026;23483          ;FC ;369.73383;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JGO DE EMPAQUE DE BAJA                                                                              ;DETALLES NN                                                 ;NINGUNO.;1;0;1202;0;39951
418;026;23483          ;FC ;5.73437;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;"TAPON DE 1 3/16 ""                                                                                   ";DETALLES NN                                                 ;NINGUNO.;1;0;1206;0;39951
418;026;23483          ;FC ;12.38338;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TAPON                                                                                               ;DETALLES NN                                                 ;NINGUNO.;1;0;877;0;39951
418;026;23483          ;FC ;8.56038;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TAPON DE 1 3/8 PULG                                                                                 ;DETALLES NN                                                 ;NINGUNO.;1;0;1207;0;39951
418;026;23483          ;FC ;910.05012;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;KIT LINER                                                                                           ;DETALLES NN                                                 ;NINGUNO.;1;0;1459;0;39951
418;026;23483          ;FC ;3.59451;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;DRAINCOCK                                                                                           ;DETALLES NN                                                 ;NINGUNO.;1;0;1460;0;39951
418;026;23483          ;FC ;1.5946;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TAPON                                                                                               ;DETALLES NN                                                 ;NINGUNO.;1;0;880;0;39951
418;026;23483          ;FC ;3.26203;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TAPON DE EXPANSION (PLANO) 2                                                                        ;DETALLES NN                                                 ;NINGUNO.;1;0;1204;0;39951
418;026;23483          ;FC ;2.13772;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;SELLO O RING                                                                                        ;DETALLES NN                                                 ;NINGUNO.;1;0;1203;0;39951
418;026;23483          ;FC ;10.70036;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;HOSE,PLAIN                                                                                          ;DETALLES NN                                                 ;NINGUNO.;1;0;1461;0;39951
418;026;23483          ;FC ;3.24132;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ABRAZADERA DE MANGUERA                                                                              ;DETALLES NN                                                 ;NINGUNO.;1;0;1462;0;39951
418;026;23483          ;FC ;50.23966;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TERMOSTATO MOTOR 6C8.3                                                                              ;DETALLES NN                                                 ;NINGUNO.;1;0;1212;0;39951
418;026;23483          ;FC ;2.78412;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ARANDELA                                                                                            ;DETALLES NN                                                 ;NINGUNO.;1;0;883;0;39951
418;026;23483          ;FC ;2.95037;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ANILLO (3906694)                                                                                    ;DETALLES NN                                                 ;NINGUNO.;1;0;1347;0;39951
419;026;0023484        ;FC ;1.18429;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ANILLO DE JEBE                                                                                      ;DETALLES NN                                                 ;NINGUNO.;1;0;1348;0;39951
419;026;0023484        ;FC ;6.0671;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ARANDELA                                                                                            ;DETALLES NN                                                 ;NINGUNO.;1;0;1210;0;39951
419;026;0023484        ;FC ;2.78412;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ARANDELA                                                                                            ;DETALLES NN                                                 ;NINGUNO.;1;0;883;0;39951
419;026;0023484        ;FC ;2.05454;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JEBE                                                                                                ;DETALLES NN                                                 ;NINGUNO.;1;0;1352;0;39951
419;026;0023484        ;FC ;51.55199;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;RETEN POST. CIGUEÑAL (4955372)                                                                      ;DETALLES NN                                                 ;NINGUNO.;1;0;1466;0;39951
419;026;0023484        ;FC ;1.20511;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;SELLO RECTANGULAR                                                                                   ;DETALLES NN                                                 ;NINGUNO.;1;0;1216;0;39951
419;026;0023484        ;FC ;2.78412;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ARANDELA                                                                                            ;DETALLES NN                                                 ;NINGUNO.;1;0;883;0;39951
419;026;0023484        ;FC ;6.0671;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ARANDELA                                                                                            ;DETALLES NN                                                 ;NINGUNO.;1;0;1210;0;39951
419;026;0023484        ;FC ;103.2845;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;BOMBA DE TRANSFERENCIA                                                                              ;DETALLES NN                                                 ;NINGUNO.;1;0;1231;0;39951
419;026;0023484        ;FC ;6.10851;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ARANDELA                                                                                            ;DETALLES NN                                                 ;NINGUNO.;1;0;884;0;39951
419;026;0023484        ;FC ;358.07766;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;SOLENOID,FUEL PUMP                                                                                  ;DETALLES NN                                                 ;NINGUNO.;1;0;1467;0;39951
419;026;0023484        ;FC ;2.4514;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ANILLO DE JEBE                                                                                      ;DETALLES NN                                                 ;NINGUNO.;1;0;1336;0;39951
419;026;0023484        ;FC ;1.74525;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ANILO DE JEBE                                                                                       ;DETALLES NN                                                 ;NINGUNO.;1;0;1468;0;39951
419;026;0023484        ;FC ;328.49069;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CORE COOLER                                                                                         ;DETALLES NN                                                 ;NINGUNO.;1;0;1469;0;39951
419;026;0023484        ;FC ;0.87263;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TAPON                                                                                               ;DETALLES NN                                                 ;NINGUNO.;1;0;1470;0;39951
419;026;0023484        ;FC ;6.0671;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ARANDELA                                                                                            ;DETALLES NN                                                 ;NINGUNO.;1;0;1217;0;39951
420;026;0023485        ;FC ;388.53738;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;BOMBA DE ACEITE                                                                                     ;DETALLES NN                                                 ;NINGUNO.;1;0;1223;0;39951
420;026;0023485        ;FC ;7.14738;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ABRAZADERA DE MANGUERA                                                                              ;DETALLES NN                                                 ;NINGUNO.;1;0;1225;0;39951
420;026;0023485        ;FC ;3.24132;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ARANDELA                                                                                            ;DETALLES NN                                                 ;NINGUNO.;1;0;1375;0;39951
420;026;0023485        ;FC ;5.29824;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;SOPORTE SEGURO DE EJE DE LEVAS                                                                      ;DETALLES NN                                                 ;NINGUNO.;1;0;866;0;39951
420;026;0023485        ;FC ;1593.46022;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;JGO. DE PISTONES                                                                                    ;DETALLES NN                                                 ;NINGUNO.;1;0;1471;0;39951
420;026;0023485        ;FC ;4.98658;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ANILLO DE RETENCIÓN                                                                                 ;DETALLES NN                                                 ;NINGUNO.;1;0;1472;0;39951
420;026;0023485        ;FC ;31.29105;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;SELLO INYECTOR                                                                                      ;DETALLES NN                                                 ;NINGUNO.;1;0;1473;0;39951
420;026;0023485        ;FC ;1.20511;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;EMPAQUE.                                                                                            ;DETALLES NN                                                 ;NINGUNO.;1;0;1474;0;39951
420;026;0023485        ;FC ;12.38338;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TAPON                                                                                               ;DETALLES NN                                                 ;NINGUNO.;1;0;877;0;39951
420;026;0023485        ;FC ;12.38338;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TAPON                                                                                               ;DETALLES NN                                                 ;NINGUNO.;1;0;877;0;39951
420;026;0023485        ;FC ;31.08304;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;MANGUERA                                                                                            ;DETALLES NN                                                 ;NINGUNO.;1;0;1387;0;39951
420;026;0023485        ;FC ;56.76395;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ABRAZADERA                                                                                          ;DETALLES NN                                                 ;NINGUNO.;1;0;1386;0;39951
420;026;0023485        ;FC ;42.51085;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;EMPAQUE DE MULTIPLE                                                                                 ;DETALLES NN                                                 ;NINGUNO.;1;0;1477;0;39951
420;026;0023485        ;FC ;1.7869;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ANILLO DE JEBE                                                                                      ;DETALLES NN                                                 ;NINGUNO.;1;0;1406;0;39951
420;026;0023485        ;FC ;1.43359;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ANILLO DE JEBE                                                                                      ;DETALLES NN                                                 ;NINGUNO.;1;0;1403;0;39951
420;026;0023485        ;FC ;3.49051;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ANILLO DE JEBE                                                                                      ;DETALLES NN                                                 ;NINGUNO.;1;0;1190;0;39951
421;026;0023486        ;FC ;7.35515;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;SELLO RECTANGULAR                                                                                   ;DETALLES NN                                                 ;NINGUNO.;1;0;1478;0;39951
421;026;0023486        ;FC ;16.68428;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CODO DE JEBE                                                                                        ;DETALLES NN                                                 ;NINGUNO.;1;0;1399;0;39951
421;026;0023486        ;FC ;8.37332;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ABRAZADERA DE MANGUERA                                                                              ;DETALLES NN                                                 ;NINGUNO.;1;0;1398;0;39951
421;026;0023486        ;FC ;229.3606;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;BOMBA DE AGUA                                                                                       ;DETALLES NN                                                 ;NINGUNO.;1;0;1337;0;39951
421;026;0023486        ;FC ;156.64077;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;RODAJE DE POLEA (3910739)                                                                           ;DETALLES NN                                                 ;NINGUNO.;1;0;1480;0;39951
411;026;23161          ;FC ;8.687;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;EMPAQ DE BOMBA DE COMBUSTIBLE (3069103)                                                             ;DETALLES NN                                                 ;NINGUNO.;1;0;1892;0;39938
401;001;6763           ;FC ;142.8;;DIESEL HYDRAULIC SYSTEM S.A.C.                                                                      ;JGO.DE SELLOS BUCKET                                                                                ;DETALLES NN                                                 ;NINGUNO.;3;2;1037;0;39923
383;006;1010           ;FC ;80.0037;;O RING`S HOME E.I.R.L.                                                                              ;ANILLO DE JEBE                                                                                      ;DETALLES NN                                                 ;NINGUNO.;25;2;1690;0;39871
388;001;0022369        ;FC ;374.85;;FUNDICION CENTRAL S.A.                                                                              ;PUNTA R360LC7-A                                                                                     ;DETALLES NN                                                 ;NINGUNO.;5;0;888;0;39891
379;001;20383          ;FC ;223.4106;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;VÁLVULA DE ADMISIÓN                                                                                 ;DETALLES NN                                                 ;NINGUNO.;1;2;851;0;39864
380;001;0119166        ;FC ;119.0952;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;CAÑERIA                                                                                             ;DETALLES NN                                                 ;NINGUNO.;1;2;1677;0;39870
408;001;08135          ;FC ;218.0556;;ECOREP S.A.C.                                                                                       ;FILTRO DE ACEITE (11NA-70110)                                                                       ;DETALLES NN                                                 ;NINGUNO.;7;2;14;0;39935
408;001;08135          ;FC ;144.5136;;ECOREP S.A.C.                                                                                       ;FILTRO SEPARADOR DE COMBUSTIBLE (11NA-70010)                                                        ;DETALLES NN                                                 ;NINGUNO.;7;2;3;0;39935
408;001;08135          ;FC ;164.577;;ECOREP S.A.C.                                                                                       ;FILTRO DE COMBUSTIBLE (11LB-70020)                                                                  ;DETALLES NN                                                 ;NINGUNO.;7;2;7;0;39935
400;001;9975           ;FC ;6.307;;IMREDIESEL SAC                                                                                      ;EMPAQUE( 3883472 )*(4985110)*(2871314)                                                              ;DETALLES NN                                                 ;NINGUNO.;34;2;1870;0;39923
384;001;21061          ;FC ;46.21008;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;BALANCIN                                                                                            ;DETALLES NN                                                 ;NINGUNO.;1;2;1702;0;39874
370;001;22180          ;FC ;449.82;;FUNDICION CENTRAL S.A.                                                                              ;PUNTA R360LC7-A                                                                                     ;DETALLES NN                                                 ;NINGUNO.;5;0;888;0;39849
371;002;012404         ;FC ;56.0014;;NIPPON FILTER`S                                                                                     ;FILTRO DE ACEITE                                                                                    ;DETALLES NN                                                 ;NINGUNO.;8;2;905;0;39849
364;002;012081         ;FC ;56.0014;;NIPPON FILTER`S                                                                                     ;FILTRO DE ACEITE                                                                                    ;DETALLES NN                                                 ;NINGUNO.;8;2;905;0;39827
365;001;0051354        ;FC ;21.658;;CORTRANSA                                                                                           ;FAJA                                                                                                ;DETALLES NN                                                 ;NINGUNO.;16;2;827;0;39846
358;023;0014015        ;FC ;9.5676;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TOBERA DE ENFRIAMIENTO                                                                              ;DETALLES NN                                                 ;NINGUNO.;1;0;1209;0;39798
352;026;18760          ;FC ;150.75039;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TEMPLADOR DE FAJA DE ALTERNADOR (3976832)                                                           ;DETALLES NN                                                 ;NINGUNO.;1;2;1154;0;39786
353;001;0050619        ;FC ;26.6798;;CORTRANSA                                                                                           ;FAJA DE ALTERNADOR (K080700)                                                                        ;DETALLES NN                                                 ;NINGUNO.;16;2;1158;0;39786
356;001;0002191        ;FC ;1240.0038;;HYDRAULICS SOLUTIONS S.A.C.                                                                         ;MANGUERA DE A/P 0X90 R360LC-7 / A (31NA-61011)                                                      ;DETALLES NN                                                 ;NINGUNO.;4;2;890;0;39794
361;001;19256          ;FC ;10.63765;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ARANDELA                                                                                            ;DETALLES NN                                                 ;NINGUNO.;1;2;883;0;39808
361;001;19256          ;FC ;43.38264;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;VARILLA DE IMPULSO                                                                                  ;DETALLES NN                                                 ;NINGUNO.;1;2;872;0;39808
350;026;19137          ;FC ;52.3362;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;BOCINA DE BIELA                                                                                     ;DETALLES NN                                                 ;NINGUNO.;1;2;854;0;39786
333;026;0016330        ;FC ;605.5553;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;MANGUERA DE A/P 0X90 R360LC-7 / A (31NA-61011)                                                      ;DETALLES NN                                                 ;NINGUNO.;1;2;890;0;39715
350;026;19137          ;FC ;144.85989;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;VÁLVULA DE ESCAPE                                                                                   ;DETALLES NN                                                 ;NINGUNO.;1;2;1198;0;39786
350;026;19137          ;FC ;189.21;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;GUÍA DE VÁLVULA                                                                                     ;DETALLES NN                                                 ;NINGUNO.;1;2;1200;0;39786
350;026;19137          ;FC ;117.68291;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;ASIENTO DE VÁLVULA DE ADMISIÓN                                                                      ;DETALLES NN                                                 ;NINGUNO.;1;2;1199;0;39786
347;023;0013837        ;FC ;35.90349;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;EMPAQUETADURA DE TAPA DE BALANCÍN                                                                   ;DETALLES NN                                                 ;NINGUNO.;1;0;1143;0;39776
348;023;0013875        ;FC ;73.8276;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;EMPAQUE (3938655)                                                                                   ;DETALLES NN                                                 ;NINGUNO.;1;0;1157;0;39783
348;023;0013875        ;FC ;4.90351;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;EJE DE ACCIONAMIENTO (3935646)                                                                      ;DETALLES NN                                                 ;NINGUNO.;1;0;1156;0;39783
349;023;0013879        ;FC ;35.9142;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;EMPAQUETADURA DE TAPA DE BALANCÍN                                                                   ;DETALLES NN                                                 ;NINGUNO.;1;0;1143;0;39783
343;001;001837         ;FC ;399.84;;STEEL SUPPLY S.A.C.                                                                                 ;PIN HL 757-7 (61N8-05320)                                                                           ;DETALLES NN                                                 ;NINGUNO.;12;2;1039;0;39764
344;002;0064657        ;FC ;98.1036;;IMPORTADORA DE RODAMIENTOS S.A.C.                                                                   ;RODAJE DE RODILLOS                                                                                  ;DETALLES NN                                                 ;NINGUNO.;11;2;1032;0;39764
345;023;0013800        ;FC ;72.1259;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;VARILLA DE ACEITE MOTOR (DIPSTICK)                                                                  ;DETALLES NN                                                 ;NINGUNO.;1;2;1111;0;39776
346;023;0013838        ;FC ;9.61996;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TUBO DE INDICADOR DE NIVEL DE ACEITE DE FINAL (3905802)                                             ;DETALLES NN                                                 ;NINGUNO.;1;0;1144;0;39776
346;023;0013838        ;FC ;31.46396;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TUBO - INDICADOR NIVEL DE ACEITE (3908308)                                                          ;DETALLES NN                                                 ;NINGUNO.;1;0;1145;0;39776
339;001;0021695        ;FC ;1200.0555;;FUNDICION CENTRAL S.A.                                                                              ;PUNTA R360LC7-A                                                                                     ;DETALLES NN                                                 ;NINGUNO.;5;0;888;0;39751
339;001;0021695        ;FC ;959.616;;FUNDICION CENTRAL S.A.                                                                              ;PUNTA (R250LC-7 R305LC-7)                                                                           ;DETALLES NN                                                 ;NINGUNO.;5;0;889;0;39751
340;001;0021744        ;FC ;1440.0666;;FUNDICION CENTRAL S.A.                                                                              ;PUNTA R360LC7-A                                                                                     ;DETALLES NN                                                 ;NINGUNO.;5;0;888;0;39757
341;001;30818          ;FC ;1440.0666;;FUNDICION CENTRAL S.A.                                                                              ;PUNTA R360LC7-A                                                                                     ;DETALLES NN                                                 ;NINGUNO.;5;2;888;0;39762
332;026;0015778        ;FC ;59.46478;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;INSERTO DE VALVULA                                                                                  ;DETALLES NN                                                 ;NINGUNO.;1;0;844;0;39727
332;026;0015778        ;FC ;59.46478;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;INSERTO DE VALVULA                                                                                  ;DETALLES NN                                                 ;NINGUNO.;1;0;843;0;39727
332;026;0015778        ;FC ;9.88938;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;MANGUERA DE A/P 0X90 R360LC-7 / A (31NA-61011)                                                      ;DETALLES NN                                                 ;NINGUNO.;1;0;890;0;39727
334;002;010841         ;FC ;56.0014;;NIPPON FILTER`S                                                                                     ;FILTRO DE ACEITE                                                                                    ;DETALLES NN                                                 ;NINGUNO.;8;2;905;0;39734
335;001;0006298        ;FC ;8.2229;;ECOREP S.A.C.                                                                                       ;FILTRO SEPARADOR DE AGUA(11E1-70210)                                                                ;DETALLES NN                                                 ;NINGUNO.;7;2;26;0;39735
